status,issue,title,validator comment 1,validator comment 2,validator comment 3,root cause 1,root cause 2,root cause 3,merged root cause,primary finding,proposed root cause group,,,,,
Satisfactory,validation-519,liquidation should have grace period for sequencer down time,Acceptable risk but should be noted regardless,oracle sequecncer,It's there: GRACE_PERIOD_TIME = 3600,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/RiskLibrary.sol#L104-L115,https://github.com/code-423n4/2024-06-size/blob/main/src/oracle/PriceFeed.sol#L63-L77,,"""https://github.com/code-423n4/2024-06-size/blob/main/src/oracle/PriceFeed.sol#L63-L77,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/RiskLibrary.sol#L104-L115""",validation-519,"""DUPE-PriceFeed-001,DUPE-RiskLibrary-001""",DUPE-AccountingLibrary-002,DUPE-AccountingLibrary-002,DUPE-AccountingLibrary-002,,
Satisfactory,validation-522,Lenders can cause a loss for Borrowers when they sell their credit positions,lender forcing loss for borrower by increasing APR? a maximum is enforced so..,sell between lenders won't maintain APR range,Intended design. Incorrect assumptions in this context,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L107-L118,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L127-L204,,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L127-L204,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L107-L118""",validation-522,"""DUPE-SellCreditMarket-001,DUPE-SellCreditMarket-005""",DUPE-AccountingLibrary-002,DUPE-AccountingLibrary-002,DUPE-AccountingLibrary-002,,
Satisfactory,validation-98,Malicious lenders can force borrowers into fragmenting their credit positions,insufficient APR protections,"forced fragmentation, manipulate apr, relate to validation#522",Intended design. Incorrect assumptions in this context,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L107-L118,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L40,,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L40,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L107-L118""",validation-522,"""DUPE-SellCreditMarket-005,DUPE-SellCreditMarket-006""",,,,,
Satisfactory,validation-523,The `borrowATokenCap` will be reached earlier than expected,,borrowATokenCap logic,Incorrect caps logic,,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/CapsLibrary.sol#L52-L58,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/CapsLibrary.sol#L52-L59,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/CapsLibrary.sol#L52-L59,validation-523,DUPE-CapsLibrary-002,DUPE-AccountingLibrary-002,DUPE-AccountingLibrary-002,DUPE-AccountingLibrary-002,,
Satisfactory,validation-357,credit positions marked not for sale can be sold.,,"not forsale, miss validation",Inadequate check that backfires,,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L51,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L51,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L51,validation-544,DUPE-SellCreditMarket-002,,,,,
Satisfactory,validation-544,Neither `sellCreditMarket‎()` nor `compensate‎()` checks whether the credit position to be sold is allowed for sale,,"not forsale, miss validation",Inadequate check that backfires,,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L51,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L51,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L51,validation-544,DUPE-SellCreditMarket-002,DUPE-AccountingLibrary-002,DUPE-AccountingLibrary-002,DUPE-AccountingLibrary-002,,
Satisfactory,validation-580,H-02 createDebtAndCreditPositions() and createCreditPosition() may result in backrunning exploit of user's loanOffer,immediate for sale exploit,forsale true,Intended design. Known Solidified issue 7,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L81,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L81,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L119""",,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L81,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L119""",validation-597,"""DUPE-AccountingLibrary-001,DUPE-AccountingLibrary-003""",,,,,
Satisfactory,validation-597,Unresolved For-Sale Status After Credit Adjustment in createCreditPosition Function,immediate for sale exploit,forsale true,Invalid assumptions on an intended design,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L81,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L81,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L119""",,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L81,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L119""",validation-597,"""DUPE-AccountingLibrary-003,DUPE-AccountingLibrary-004""",,,,,
Satisfactory,validation-611,"`executeLiquidateWithReplacement` rounds in the wrong direction, breaking an invariant","QA at most, fees",rounding direction inconsistent liq replacement,Inconsequential low issue,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L249,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L256""",https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/LiquidateWithReplacement.sol#L146,,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L249,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L256,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/LiquidateWithReplacement.sol#L146""",validation-611,"""DUPE-AccountingLibrary-002,DUPE-AccountingLibrary-002,DUPE-LiquidateWithReplacement-001""",DUPE-CapsLibrary-003,DUPE-Multicall-001,DUPE-Multicall-002,,
Satisfactory,validation-629,Risk of Overpayment Due to Race Condition Between repay and liquidateWithReplacement Transactions,dangerous race condition,repay for other user after liquidation,Refactoring needed to avoid mishap,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L229-L244,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L229,"""https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L229,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Repay.sol#L33-L41""","""https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L229-L244,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Repay.sol#L33-L41""",validation-629,"""DUPE-Repay-001,DUPE-Size-001""",DUPE-CapsLibrary-003,DUPE-Multicall-001,DUPE-Multicall-002,,
Satisfactory,validation-331,User funds could get stuck or unexpected reverts could occur,fee 2 getCreditAmountIn,inconsistent fee cash/credit amount in/out,Insufficient proof alleging the flaw,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L197,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L207""",https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L185-329,,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L185-329,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L207""",validation-643,"""DUPE-AccountingLibrary-002,DUPE-AccountingLibrary-002""",,,,,
Satisfactory,validation-643,Market Fees Calculation Issue,"QA at most, fees",inconsistent fee cash/credit amount in/out,Low QA on trivial diffFees entailed,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L249,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L256""",https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L185-329,,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L185-329,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L256""",validation-643,"""DUPE-AccountingLibrary-002,DUPE-AccountingLibrary-002""",DUPE-CapsLibrary-003,DUPE-Multicall-001,DUPE-Multicall-002,,
Satisfactory,validation-228,There is a missing check when compensating of a credit position.,Forceful for sale,"forsale check, relate to findings#82, validation#580",Intended design,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L118-L119,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L139,,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L139,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L118-L119""",validation-657,"""DUPE-AccountingLibrary-001,DUPE-Compensate-002""",,,,,
Satisfactory,validation-351,When a creditPosition is transferred to a new lender when calling `compensate` it is not ensured that the creditPosition is forSale,Forceful for sale,change other user's forSale parameter,forSale leak,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L118-L119,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L42,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L118-L145,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L42,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L118-L119,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L118-L145""",validation-657,"""DUPE-AccountingLibrary-001,DUPE-Compensate-002,DUPE-Compensate-006""",,,,,
Satisfactory,validation-354,Borrowers can DoS Lenders from Selling Credit from their Existing CreditPositions by compensating the CreditPosition been sold,,frontrun and compensate same CreditPositionId,forSale leak,,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L106-L156,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L87-L89,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/BuyCreditMarket.sol#L165-L173""",https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L118-L145,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L106-L156,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/SellCreditMarket.sol#L87-L89,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/BuyCreditMarket.sol#L165-L173""",validation-657,"""DUPE-BuyCreditMarket-003,DUPE-Compensate-002,DUPE-SellCreditMarket-004""",,,,,
Satisfactory,validation-657,Credit can be sold forcibly as `forSale` setting can be ignored via Compensate,Forceful for sale,forsale true,forSale leak,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L118-L119,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L81,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L119""",https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L118-L145,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L118-L119,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L81,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L118-L145""",validation-657,"""DUPE-AccountingLibrary-001,DUPE-AccountingLibrary-003,DUPE-Compensate-002""",,,,,
Satisfactory,validation-70,"A borrower can force set other lender's credit position for sale, by calling compensate and passing `RESERVED ID`",Forceful for sale,change other user's forSale parameter,forSale leak,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L118-L119,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L42,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L118-L145,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L42,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L118-L119,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L118-L145""",validation-657,"""DUPE-AccountingLibrary-001,DUPE-Compensate-002,DUPE-Compensate-006""",DUPE-Compensate-003,DUPE-Compensate-004,,,
Satisfactory,validation-727,It's possible to manipulate new credit position `forSale` flag via `createCreditPosition()`,Forceful for sale,change other user's forSale parameter,forSale leak,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L118-L119,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L42,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L118-L145,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L42,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/AccountingLibrary.sol#L118-L119,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Compensate.sol#L118-L145""",validation-657,"""DUPE-AccountingLibrary-001,DUPE-Compensate-002,DUPE-Compensate-006""",DUPE-Compensate-005,DUPE-Size-003,,,
Satisfactory,validation-659,Overdue fees potentially penalize collateralization,,liq penalty mechanism,Flawed calculation affecting borrower with healthier collateral ratio status,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Liquidate.sol#L105-L108,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Liquidate.sol#L103-L112,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Liquidate.sol#L90-L113,https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Liquidate.sol#L90-L113,validation-659,DUPE-Liquidate-001,DUPE-Compensate-002,DUPE-SellCreditMarket-004,,,
Satisfactory,validation-494,Aave Yield on Lender Credit Repayment Vulnerable to Griefing,,"claim() access control, lender may lose aave yield",Inconsequential as long as the lender has not called withdraw(),https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Claim.sol#L48-L60,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Claim.sol#L48-L59,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L204-L207""",,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Claim.sol#L48-L60,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L204-L207""",validation-673,"""DUPE-Claim-001,DUPE-Size-005""",DUPE-AccountingLibrary-002,DUPE-AccountingLibrary-002,,,
Satisfactory,validation-673,Any one can call `Size.claim` function thus depriving the lender of extra interest accrual,,"claim() access control, lender may lose aave yield",Inconsequential as long as the lender has not called withdraw(),https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Claim.sol#L48-L60,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Claim.sol#L48-L59,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L204-L207""",,"""https://github.com/code-423n4/2024-06-size/blob/main/src/libraries/actions/Claim.sol#L48-L60,https://github.com/code-423n4/2024-06-size/blob/main/src/Size.sol#L204-L207""",validation-673,"""DUPE-Claim-001,DUPE-Size-005""",DUPE-Compensate-002,DUPE-Compensate-002,DUPE-Compensate-002,,
